uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
PE,SEPTICEMIA,IGNORADO,"80 - 89",F,3
PE,SEPTICEMIA,IGNORADO,"80 - 89",M,3
PE,SEPTICEMIA,OUTRO,"80 - 89",F,2
PE,SEPTICEMIA,OUTRO,"80 - 89",M,2
PE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,33
PE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,16
PE,SRAG,DOMICILIO,"80 - 89",F,44
PE,SRAG,DOMICILIO,"80 - 89",M,45
PE,SRAG,HOSPITAL,"80 - 89",F,446
PE,SRAG,HOSPITAL,"80 - 89",I,2
PE,SRAG,HOSPITAL,"80 - 89",M,391
PE,SRAG,IGNORADO,"80 - 89",F,3
PE,SRAG,OUTRO,"80 - 89",F,2
PE,SRAG,OUTRO,"80 - 89",M,5
PE,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",F,31
PE,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",M,23
PE,SRAG,VIA_PUBLICA,"80 - 89",F,3
PI,OUTRAS,DOMICILIO,"80 - 89",F,437
PI,OUTRAS,DOMICILIO,"80 - 89",M,434
PI,OUTRAS,HOSPITAL,"80 - 89",F,186
PI,OUTRAS,HOSPITAL,"80 - 89",M,249
PI,OUTRAS,OUTRO,"80 - 89",F,5
PI,OUTRAS,OUTRO,"80 - 89",M,5
PI,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,10
PI,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,9
PI,OUTRAS,VIA_PUBLICA,"80 - 89",F,4
PI,OUTRAS,VIA_PUBLICA,"80 - 89",M,4
PI,COVID,DOMICILIO,"80 - 89",F,5
PI,COVID,DOMICILIO,"80 - 89",M,5
PI,COVID,HOSPITAL,"80 - 89",F,131
PI,COVID,HOSPITAL,"80 - 89",M,197
PI,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
PI,INDETERMINADA,DOMICILIO,"80 - 89",F,5
PI,INDETERMINADA,DOMICILIO,"80 - 89",M,8
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,69
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,69
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,77
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,79
PI,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",F,2
PI,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",M,3
PI,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,2
PI,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
PI,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"80 - 89",M,2
PI,PNEUMONIA,DOMICILIO,"80 - 89",F,59
PI,PNEUMONIA,DOMICILIO,"80 - 89",M,45
PI,PNEUMONIA,HOSPITAL,"80 - 89",F,165
PI,PNEUMONIA,HOSPITAL,"80 - 89",M,148
PI,PNEUMONIA,OUTRO,"80 - 89",F,3
PI,PNEUMONIA,OUTRO,"80 - 89",M,1
PI,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
PI,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
PI,PNEUMONIA,VIA_PUBLICA,"80 - 89",M,1
PI,SEPTICEMIA,DOMICILIO,"80 - 89",F,17
PI,SEPTICEMIA,DOMICILIO,"80 - 89",M,18
PI,SEPTICEMIA,HOSPITAL,"80 - 89",F,100
PI,SEPTICEMIA,HOSPITAL,"80 - 89",M,105
PI,SEPTICEMIA,OUTRO,"80 - 89",M,1
PI,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,3
PI,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,2
PI,SEPTICEMIA,VIA_PUBLICA,"80 - 89",F,2
PI,SRAG,DOMICILIO,"80 - 89",F,1
PI,SRAG,DOMICILIO,"80 - 89",M,3
PI,SRAG,HOSPITAL,"80 - 89",F,8
PI,SRAG,HOSPITAL,"80 - 89",M,6
PR,OUTRAS,AMBULANCIA,"80 - 89",M,1
PR,OUTRAS,DOMICILIO,"80 - 89",F,1568
PR,OUTRAS,DOMICILIO,"80 - 89",I,1
PR,OUTRAS,DOMICILIO,"80 - 89",M,1472
PR,OUTRAS,HOSPITAL,"80 - 89",F,1913
PR,OUTRAS,HOSPITAL,"80 - 89",M,1712
PR,OUTRAS,IGNORADO,"80 - 89",M,1
PR,OUTRAS,OUTRO,"80 - 89",F,115
PR,OUTRAS,OUTRO,"80 - 89",I,1
PR,OUTRAS,OUTRO,"80 - 89",M,101
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,145
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,112
PR,OUTRAS,POSTO_SAUDE,"80 - 89",F,1
PR,OUTRAS,POSTO_SAUDE,"80 - 89",M,4
PR,OUTRAS,VIA_PUBLICA,"80 - 89",F,8
PR,OUTRAS,VIA_PUBLICA,"80 - 89",M,16
PR,COVID,DOMICILIO,"80 - 89",F,19
PR,COVID,DOMICILIO,"80 - 89",M,26
PR,COVID,HOSPITAL,"80 - 89",F,713
PR,COVID,HOSPITAL,"80 - 89",M,833
PR,COVID,OUTRO,"80 - 89",F,15
PR,COVID,OUTRO,"80 - 89",M,10
PR,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",F,18
PR,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",M,11
PR,COVID,POSTO_SAUDE,"80 - 89",F,1
PR,COVID,VIA_PUBLICA,"80 - 89",F,1
PR,COVID,VIA_PUBLICA,"80 - 89",M,1
PR,INDETERMINADA,DOMICILIO,"80 - 89",F,35
PR,INDETERMINADA,DOMICILIO,"80 - 89",M,46
PR,INDETERMINADA,HOSPITAL,"80 - 89",F,7
PR,INDETERMINADA,HOSPITAL,"80 - 89",M,4
PR,INDETERMINADA,OUTRO,"80 - 89",F,2
PR,INDETERMINADA,OUTRO,"80 - 89",M,3
PR,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,3
PR,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,2
PR,INDETERMINADA,VIA_PUBLICA,"80 - 89",M,1
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,113
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,111
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,366
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,311
PR,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",F,7
PR,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",M,7
PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,21
PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,15
PR,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"80 - 89",M,1
PR,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"80 - 89",F,1
PR,PNEUMONIA,DOMICILIO,"80 - 89",F,73
PR,PNEUMONIA,DOMICILIO,"80 - 89",M,91
PR,PNEUMONIA,HOSPITAL,"80 - 89",F,1208
PR,PNEUMONIA,HOSPITAL,"80 - 89",I,1
PR,PNEUMONIA,HOSPITAL,"80 - 89",M,1206
PR,PNEUMONIA,OUTRO,"80 - 89",F,11
PR,PNEUMONIA,OUTRO,"80 - 89",M,13
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,35
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,27
PR,PNEUMONIA,POSTO_SAUDE,"80 - 89",F,2
PR,PNEUMONIA,POSTO_SAUDE,"80 - 89",M,1
PR,PNEUMONIA,VIA_PUBLICA,"80 - 89",M,1
PR,SEPTICEMIA,DOMICILIO,"80 - 89",F,48
PR,SEPTICEMIA,DOMICILIO,"80 - 89",M,32
PR,SEPTICEMIA,HOSPITAL,"80 - 89",F,936
PR,SEPTICEMIA,HOSPITAL,"80 - 89",M,738
PR,SEPTICEMIA,OUTRO,"80 - 89",F,7
PR,SEPTICEMIA,OUTRO,"80 - 89",M,5
PR,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,32
PR,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,21
PR,SEPTICEMIA,POSTO_SAUDE,"80 - 89",F,2
PR,SEPTICEMIA,POSTO_SAUDE,"80 - 89",M,2
PR,SEPTICEMIA,VIA_PUBLICA,"80 - 89",F,1
PR,SRAG,DOMICILIO,"80 - 89",F,3
PR,SRAG,HOSPITAL,"80 - 89",F,22
PR,SRAG,HOSPITAL,"80 - 89",M,32
PR,SRAG,OUTRO,"80 - 89",F,2
PR,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",F,3
PR,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
RJ,OUTRAS,DOMICILIO,"80 - 89",F,2416
RJ,OUTRAS,DOMICILIO,"80 - 89",I,1
RJ,OUTRAS,DOMICILIO,"80 - 89",M,1803
RJ,OUTRAS,HOSPITAL,"80 - 89",F,3927
RJ,OUTRAS,HOSPITAL,"80 - 89",M,3011
RJ,OUTRAS,IGNORADO,"80 - 89",F,10
RJ,OUTRAS,IGNORADO,"80 - 89",M,12
RJ,OUTRAS,OUTRO,"80 - 89",F,137
RJ,OUTRAS,OUTRO,"80 - 89",M,103
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1085
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",I,1
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,735
RJ,OUTRAS,VIA_PUBLICA,"80 - 89",F,4
RJ,OUTRAS,VIA_PUBLICA,"80 - 89",M,18
RJ,COVID,DOMICILIO,"80 - 89",F,30
RJ,COVID,DOMICILIO,"80 - 89",M,22
RJ,COVID,HOSPITAL,"80 - 89",F,2289
RJ,COVID,HOSPITAL,"80 - 89",M,2232
RJ,COVID,IGNORADO,"80 - 89",F,2
RJ,COVID,IGNORADO,"80 - 89",M,3
RJ,COVID,OUTRO,"80 - 89",F,2
RJ,COVID,OUTRO,"80 - 89",M,4
RJ,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",F,180
RJ,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",M,187
RJ,COVID,VIA_PUBLICA,"80 - 89",F,1
RJ,INDETERMINADA,DOMICILIO,"80 - 89",F,83
RJ,INDETERMINADA,DOMICILIO,"80 - 89",M,51
RJ,INDETERMINADA,HOSPITAL,"80 - 89",F,70
RJ,INDETERMINADA,HOSPITAL,"80 - 89",M,44
RJ,INDETERMINADA,IGNORADO,"80 - 89",M,1
RJ,INDETERMINADA,OUTRO,"80 - 89",F,3
RJ,INDETERMINADA,OUTRO,"80 - 89",M,1
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,43
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,30
RJ,INDETERMINADA,VIA_PUBLICA,"80 - 89",F,1
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,166
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,158
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,792
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,546
RJ,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"80 - 89",F,1
RJ,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"80 - 89",M,2
RJ,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",F,5
RJ,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",M,11
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,157
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,143
RJ,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"80 - 89",F,3
RJ,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"80 - 89",M,1
RJ,PNEUMONIA,DOMICILIO,"80 - 89",F,89
RJ,PNEUMONIA,DOMICILIO,"80 - 89",M,97
RJ,PNEUMONIA,HOSPITAL,"80 - 89",F,2691
RJ,PNEUMONIA,HOSPITAL,"80 - 89",M,2255
RJ,PNEUMONIA,IGNORADO,"80 - 89",F,6
RJ,PNEUMONIA,IGNORADO,"80 - 89",M,2
RJ,PNEUMONIA,OUTRO,"80 - 89",F,10
RJ,PNEUMONIA,OUTRO,"80 - 89",M,12
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,394
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,291
RJ,PNEUMONIA,VIA_PUBLICA,"80 - 89",F,1
RJ,PNEUMONIA,VIA_PUBLICA,"80 - 89",M,1
RJ,SEPTICEMIA,DOMICILIO,"80 - 89",F,66
RJ,SEPTICEMIA,DOMICILIO,"80 - 89",M,51
RJ,SEPTICEMIA,HOSPITAL,"80 - 89",F,2501
RJ,SEPTICEMIA,HOSPITAL,"80 - 89",M,1557
RJ,SEPTICEMIA,IGNORADO,"80 - 89",F,6
RJ,SEPTICEMIA,IGNORADO,"80 - 89",M,1
RJ,SEPTICEMIA,OUTRO,"80 - 89",F,7
RJ,SEPTICEMIA,OUTRO,"80 - 89",M,6
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,372
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,198
RJ,SEPTICEMIA,VIA_PUBLICA,"80 - 89",F,1
RJ,SEPTICEMIA,VIA_PUBLICA,"80 - 89",M,1
RJ,SRAG,DOMICILIO,"80 - 89",F,3
RJ,SRAG,DOMICILIO,"80 - 89",M,1
RJ,SRAG,HOSPITAL,"80 - 89",F,163
RJ,SRAG,HOSPITAL,"80 - 89",M,163
RJ,SRAG,IGNORADO,"80 - 89",M,1
RJ,SRAG,OUTRO,"80 - 89",F,2
RJ,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",F,25
RJ,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",M,15
RN,OUTRAS,DOMICILIO,"80 - 89",F,374
RN,OUTRAS,DOMICILIO,"80 - 89",M,355
RN,OUTRAS,HOSPITAL,"80 - 89",F,375
RN,OUTRAS,HOSPITAL,"80 - 89",M,324
RN,OUTRAS,IGNORADO,"80 - 89",F,2
RN,OUTRAS,IGNORADO,"80 - 89",M,3
RN,OUTRAS,OUTRO,"80 - 89",F,10
RN,OUTRAS,OUTRO,"80 - 89",M,12
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,30
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,30
RN,OUTRAS,VIA_PUBLICA,"80 - 89",F,8
RN,OUTRAS,VIA_PUBLICA,"80 - 89",M,7
RN,COVID,DOMICILIO,"80 - 89",F,7
RN,COVID,DOMICILIO,"80 - 89",M,4
RN,COVID,HOSPITAL,"80 - 89",F,220
RN,COVID,HOSPITAL,"80 - 89",M,194
RN,COVID,IGNORADO,"80 - 89",M,1
RN,COVID,OUTRO,"80 - 89",F,3
RN,COVID,OUTRO,"80 - 89",M,2
RN,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",F,9
RN,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",M,11
RN,INDETERMINADA,DOMICILIO,"80 - 89",F,5
RN,INDETERMINADA,DOMICILIO,"80 - 89",M,5
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,38
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,37
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,62
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,71
RN,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"80 - 89",F,1
RN,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",M,1
RN,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,5
RN,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,2
RN,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"80 - 89",F,1
RN,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"80 - 89",M,2
RN,PNEUMONIA,DOMICILIO,"80 - 89",F,80
RN,PNEUMONIA,DOMICILIO,"80 - 89",M,59
RN,PNEUMONIA,HOSPITAL,"80 - 89",F,267
RN,PNEUMONIA,HOSPITAL,"80 - 89",M,248
RN,PNEUMONIA,IGNORADO,"80 - 89",F,1
RN,PNEUMONIA,IGNORADO,"80 - 89",M,2
RN,PNEUMONIA,OUTRO,"80 - 89",F,2
RN,PNEUMONIA,OUTRO,"80 - 89",M,1
RN,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,14
RN,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,16
RN,PNEUMONIA,POSTO_SAUDE,"80 - 89",F,1
RN,SEPTICEMIA,DOMICILIO,"80 - 89",F,38
RN,SEPTICEMIA,DOMICILIO,"80 - 89",M,38
RN,SEPTICEMIA,HOSPITAL,"80 - 89",F,200
RN,SEPTICEMIA,HOSPITAL,"80 - 89",M,155
RN,SEPTICEMIA,IGNORADO,"80 - 89",F,2
RN,SEPTICEMIA,OUTRO,"80 - 89",M,1
RN,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,14
RN,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,11
RN,SEPTICEMIA,VIA_PUBLICA,"80 - 89",F,2
RN,SRAG,DOMICILIO,"80 - 89",F,3
RN,SRAG,DOMICILIO,"80 - 89",M,1
RN,SRAG,HOSPITAL,"80 - 89",F,27
RN,SRAG,HOSPITAL,"80 - 89",M,18
RN,SRAG,IGNORADO,"80 - 89",M,1
RN,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
RN,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",M,4
RO,OUTRAS,DOMICILIO,"80 - 89",F,127
RO,OUTRAS,DOMICILIO,"80 - 89",I,1
RO,OUTRAS,DOMICILIO,"80 - 89",M,157
RO,OUTRAS,HOSPITAL,"80 - 89",F,180
RO,OUTRAS,HOSPITAL,"80 - 89",M,199
RO,OUTRAS,IGNORADO,"80 - 89",M,1
RO,OUTRAS,OUTRO,"80 - 89",F,8
RO,OUTRAS,OUTRO,"80 - 89",M,4
RO,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,5
RO,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,2
RO,OUTRAS,VIA_PUBLICA,"80 - 89",F,3
RO,OUTRAS,VIA_PUBLICA,"80 - 89",M,5
RO,COVID,DOMICILIO,"80 - 89",F,2
RO,COVID,DOMICILIO,"80 - 89",M,4
RO,COVID,HOSPITAL,"80 - 89",F,88
RO,COVID,HOSPITAL,"80 - 89",M,112
RO,COVID,OUTRO,"80 - 89",M,1
RO,INDETERMINADA,DOMICILIO,"80 - 89",F,2
RO,INDETERMINADA,DOMICILIO,"80 - 89",M,1
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,14
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,8
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,24
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,41
RO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",F,1
RO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",M,1
RO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
RO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
RO,PNEUMONIA,DOMICILIO,"80 - 89",F,6
RO,PNEUMONIA,DOMICILIO,"80 - 89",M,7
RO,PNEUMONIA,HOSPITAL,"80 - 89",F,82
RO,PNEUMONIA,HOSPITAL,"80 - 89",M,105
RO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,2
RO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,3
RO,SEPTICEMIA,DOMICILIO,"80 - 89",F,6
RO,SEPTICEMIA,DOMICILIO,"80 - 89",M,5
RO,SEPTICEMIA,HOSPITAL,"80 - 89",F,72
RO,SEPTICEMIA,HOSPITAL,"80 - 89",M,42
RO,SEPTICEMIA,OUTRO,"80 - 89",F,1
RO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
RO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,3
RO,SRAG,HOSPITAL,"80 - 89",F,2
RO,SRAG,HOSPITAL,"80 - 89",M,5
RO,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
RR,OUTRAS,DOMICILIO,"80 - 89",F,20
RR,OUTRAS,DOMICILIO,"80 - 89",M,29
RR,OUTRAS,HOSPITAL,"80 - 89",F,48
RR,OUTRAS,HOSPITAL,"80 - 89",M,43
RR,OUTRAS,OUTRO,"80 - 89",F,1
RR,OUTRAS,OUTRO,"80 - 89",M,3
RR,OUTRAS,VIA_PUBLICA,"80 - 89",F,2
RR,OUTRAS,VIA_PUBLICA,"80 - 89",M,1
RR,COVID,DOMICILIO,"80 - 89",F,1
RR,COVID,DOMICILIO,"80 - 89",M,4
RR,COVID,HOSPITAL,"80 - 89",F,41
RR,COVID,HOSPITAL,"80 - 89",M,65
RR,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
RR,COVID,VIA_PUBLICA,"80 - 89",M,2
RR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,2
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,7
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,5
RR,PNEUMONIA,DOMICILIO,"80 - 89",F,4
RR,PNEUMONIA,DOMICILIO,"80 - 89",M,2
RR,PNEUMONIA,HOSPITAL,"80 - 89",F,29
RR,PNEUMONIA,HOSPITAL,"80 - 89",M,23
RR,PNEUMONIA,OUTRO,"80 - 89",F,1
RR,PNEUMONIA,OUTRO,"80 - 89",M,2
RR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
RR,SEPTICEMIA,DOMICILIO,"80 - 89",F,3
RR,SEPTICEMIA,HOSPITAL,"80 - 89",F,13
RR,SEPTICEMIA,HOSPITAL,"80 - 89",M,12
RR,SEPTICEMIA,OUTRO,"80 - 89",M,1
RR,SRAG,HOSPITAL,"80 - 89",F,1
RR,SRAG,HOSPITAL,"80 - 89",M,3
RS,OUTRAS,DOMICILIO,"80 - 89",F,1948
RS,OUTRAS,DOMICILIO,"80 - 89",I,4
RS,OUTRAS,DOMICILIO,"80 - 89",M,1526
RS,OUTRAS,HOSPITAL,"80 - 89",F,3045
RS,OUTRAS,HOSPITAL,"80 - 89",I,6
RS,OUTRAS,HOSPITAL,"80 - 89",M,2407
RS,OUTRAS,IGNORADO,"80 - 89",F,146
RS,OUTRAS,IGNORADO,"80 - 89",M,110
RS,OUTRAS,OUTRO,"80 - 89",F,128
RS,OUTRAS,OUTRO,"80 - 89",M,85
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,377
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,236
RS,OUTRAS,POSTO_SAUDE,"80 - 89",M,1
RS,OUTRAS,VIA_PUBLICA,"80 - 89",F,15
RS,OUTRAS,VIA_PUBLICA,"80 - 89",M,15
RS,COVID,DOMICILIO,"80 - 89",F,21
RS,COVID,DOMICILIO,"80 - 89",M,23
RS,COVID,HOSPITAL,"80 - 89",F,881
RS,COVID,HOSPITAL,"80 - 89",M,763
RS,COVID,IGNORADO,"80 - 89",F,27
RS,COVID,IGNORADO,"80 - 89",M,27
RS,COVID,OUTRO,"80 - 89",F,5
RS,COVID,OUTRO,"80 - 89",M,2
RS,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",F,29
RS,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",M,20
RS,COVID,VIA_PUBLICA,"80 - 89",M,1
RS,INDETERMINADA,DOMICILIO,"80 - 89",F,41
RS,INDETERMINADA,DOMICILIO,"80 - 89",M,33
RS,INDETERMINADA,HOSPITAL,"80 - 89",F,20
RS,INDETERMINADA,HOSPITAL,"80 - 89",M,11
RS,INDETERMINADA,IGNORADO,"80 - 89",M,3
RS,INDETERMINADA,OUTRO,"80 - 89",M,3
RS,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
RS,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,5
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,111
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,96
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,592
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,490
RS,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"80 - 89",F,22
RS,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"80 - 89",M,13
RS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",F,11
RS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",I,1
RS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",M,4
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,44
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,36
RS,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"80 - 89",F,1
RS,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"80 - 89",M,2
RS,PNEUMONIA,DOMICILIO,"80 - 89",F,113
RS,PNEUMONIA,DOMICILIO,"80 - 89",M,83
RS,PNEUMONIA,HOSPITAL,"80 - 89",F,1599
RS,PNEUMONIA,HOSPITAL,"80 - 89",I,1
RS,PNEUMONIA,HOSPITAL,"80 - 89",M,1422
RS,PNEUMONIA,IGNORADO,"80 - 89",F,53
RS,PNEUMONIA,IGNORADO,"80 - 89",M,64
RS,PNEUMONIA,OUTRO,"80 - 89",F,17
RS,PNEUMONIA,OUTRO,"80 - 89",M,10
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,54
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,47
RS,PNEUMONIA,VIA_PUBLICA,"80 - 89",F,1
RS,SEPTICEMIA,DOMICILIO,"80 - 89",F,46
RS,SEPTICEMIA,DOMICILIO,"80 - 89",M,26
RS,SEPTICEMIA,HOSPITAL,"80 - 89",F,1403
RS,SEPTICEMIA,HOSPITAL,"80 - 89",M,1000
